# Availability - Yesterday

Date,"Node ID",Column1,Node,"IP Address","Average Availability"
8/15/2016,7240,unknown.gif,"621010 Rungan Hulu",10.62.168.113,"0.00 %"
8/15/2016,8116,unknown.gif,"621011 Mahuning Raya",10.62.168.129,"0.00 %"
8/15/2016,4522,unknown.gif,"6211 Pulang Pisau",10.62.11.1,"100.00 %"
8/15/2016,7223,unknown.gif,"621101 Pandih Batu",10.62.171.1,"100.00 %"
8/15/2016,7222,unknown.gif,"621102 Kahayan Kuala",10.62.171.17,"0.00 %"
8/15/2016,7343,unknown.gif,"621103 Kahayan Tengah",10.62.171.33,"23.60 %"
8/15/2016,7225,unknown.gif,"621104 Banama Tingang",10.62.171.49,"8.43 %"
8/15/2016,7224,unknown.gif,"621105 Kahayan Hilir",10.62.171.65,"0.00 %"
8/15/2016,7221,unknown.gif,"621106 Maliku",10.62.171.81,"100.00 %"
8/15/2016,7361,unknown.gif,"621107 Jabiren",10.62.171.97,"19.66 %"
8/15/2016,7471,unknown.gif,"621108 Sebangau Kuala",10.62.171.113,"0.00 %"
8/15/2016,6568,unknown.gif,"6212 Murung Raya",10.62.12.1,"100.00 %"
8/15/2016,7503,unknown.gif,"621201 Murung",10.62.174.1,"0.00 %"
8/15/2016,7811,unknown.gif,"621202 Tanah Siang",10.62.174.17,"0.00 %"
8/15/2016,8035,unknown.gif,"621203 Laung Tuhup",10.62.174.33,"14.61 %"
8/15/2016,8006,unknown.gif,"621204 Permata Intan",10.62.174.49,"0.00 %"
8/15/2016,8037,unknown.gif,"621205 Sumber Barito",10.62.174.65,"0.00 %"
8/15/2016,7950,unknown.gif,"621206 Barito Tuhup Raya",10.62.174.81,"0.00 %"
8/15/2016,8016,unknown.gif,"621207 Tanah Siang Selatan",10.62.174.97,"0.00 %"
8/15/2016,8032,unknown.gif,"621208 Sungai Babuat",10.62.174.113,"0.00 %"
8/15/2016,8048,unknown.gif,"621209 Seribu Riam",10.62.174.129,"0.00 %"
8/15/2016,7991,unknown.gif,"621210 Uut Murung",10.62.174.145,"0.00 %"
8/15/2016,5347,unknown.gif,"6213 Barito Timur",10.62.13.1,"99.43 %"
8/15/2016,7139,unknown.gif,"621301 Dusun Timur",10.62.177.1,"32.02 %"
8/15/2016,7574,unknown.gif,"621302 Banua Lima",10.62.177.17,"18.99 %"
8/15/2016,7138,unknown.gif,"621303 Patangkep Tutui",10.62.177.33,"21.91 %"
8/15/2016,7722,unknown.gif,"621304 Awang",10.62.177.49,"0.00 %"
8/15/2016,7723,unknown.gif,"621305 Dusun Tengah",10.62.177.65,"0.00 %"
8/15/2016,7363,unknown.gif,"621306 Pematang Karau",10.62.177.81,"21.23 %"
8/15/2016,7577,unknown.gif,"621307 Paju Epat",10.62.177.97,"0.00 %"
8/15/2016,7812,unknown.gif,"621308 Raren Batuah",10.62.177.113,"19.10 %"
8/15/2016,7581,unknown.gif,"621309 Paku",10.62.177.129,"29.21 %"
8/15/2016,7547,unknown.gif,"621310 Karusen Janang",10.62.177.145,"27.93 %"
8/15/2016,6415,unknown.gif,"6271 Kota Palangkaraya",10.62.71.2,"33.71 %"
8/15/2016,387,unknown.gif,"627101 Pahandut",10.62.101.1,"33.88 %"
8/15/2016,5805,unknown.gif,"627102 Bukit Batu",10.62.101.17,"99.44 %"
8/15/2016,388,unknown.gif,"627103 Jekan Raya",10.62.101.33,"63.13 %"
8/15/2016,5738,unknown.gif,"627104 Sabangau",10.62.101.49,"79.89 %"
8/15/2016,7951,unknown.gif,"627105 Rakumpit",10.62.101.65,"0.00 %"
8/15/2016,8295,unknown.gif,"63 Kalimantan Selatan",10.63.0.1,"100.00 %"
8/15/2016,3032,unknown.gif,"6301 Tanah Laut",10.63.1.1,"70.39 %"
8/15/2016,6482,unknown.gif,"630101 Takisung",10.63.141.1,"50.83 %"
8/15/2016,6492,unknown.gif,"630102 Jorong",10.63.141.17,"58.43 %"
8/15/2016,6484,unknown.gif,"630103 Pelaihari",10.63.141.33,"0.00 %"
8/15/2016,6485,unknown.gif,"630104 Kurau",10.63.141.49,"22.91 %"
8/15/2016,6491,unknown.gif,"630105 Bati Bati",10.63.141.65,"70.06 %"
8/15/2016,6483,unknown.gif,"630106 Panyipatan",10.63.141.81,"1.69 %"
8/15/2016,7724,unknown.gif,"630107 Kintap",10.63.141.97,"28.65 %"
8/15/2016,6486,unknown.gif,"630108 Tambang Ulang",10.63.141.113,"0.00 %"
8/15/2016,6249,unknown.gif,"630109 Batu Ampar",10.63.141.129,"33.15 %"
8/15/2016,6860,unknown.gif,"630110 Bajuin",10.63.141.145,"97.75 %"
8/15/2016,7725,unknown.gif,"630111 Bumi Makmur",10.63.141.161,"0.00 %"
8/15/2016,6575,unknown.gif,"6302 Kotabaru",10.63.2.1,"100.00 %"
8/15/2016,8117,unknown.gif,"630201 Pulausembilan",10.63.144.1,"0.00 %"
8/15/2016,984,unknown.gif,"630202 Pulaulaut Barat",10.63.144.17,"21.23 %"
8/15/2016,985,unknown.gif,"630203 Pulaulaut Selatan",10.63.144.33,"0.00 %"
8/15/2016,986,unknown.gif,"630204 Pulaulaut Timur",10.63.144.49,"0.00 %"
8/15/2016,987,unknown.gif,"630205 Pulausebuku",10.63.144.65,"0.00 %"
8/15/2016,988,unknown.gif,"630206 Pulaulaut Utara",10.63.144.81,"100.00 %"
8/15/2016,1769,unknown.gif,"630207 Kelumpang Selatan",10.63.144.97,"100.00 %"
8/15/2016,989,unknown.gif,"630208 Kelumpang Hulu",10.63.144.113,"100.00 %"
8/15/2016,990,unknown.gif,"630209 Kelumpang Tengah",10.63.144.129,"0.00 %"
8/15/2016,4797,unknown.gif,"630210 Kelumpang Utara",10.63.144.145,"16.85 %"
8/15/2016,4759,unknown.gif,"630211 Pamukan Selatan",10.63.144.161,"0.00 %"
8/15/2016,993,unknown.gif,"630212 Sampanahan",10.63.144.177,"11.24 %"
8/15/2016,994,unknown.gif,"630213 Pamukan Utara",10.63.144.193,"23.03 %"
8/15/2016,995,unknown.gif,"630214 Hampang",10.63.144.209,"100.00 %"
8/15/2016,4795,unknown.gif,"630215 Sungaidurian",10.63.144.225,"14.04 %"
8/15/2016,5933,unknown.gif,"630216 Pulaulaut Tengah",10.63.144.241,"55.06 %"
8/15/2016,998,unknown.gif,"630217 Kelumpang Hilir",10.63.145.1,"60.34 %"
8/15/2016,999,unknown.gif,"630218 Kelumpang Barat",10.63.145.17,"93.82 %"
8/15/2016,1000,unknown.gif,"630219 Pamukan Barat",10.63.145.33,"100.00 %"
8/15/2016,1001,unknown.gif,"630220 Pulaulaut Kepulauan",10.63.145.49,"36.87 %"
8/15/2016,3033,unknown.gif,"6303 Banjar",10.63.3.1,"100.00 %"
8/15/2016,1002,unknown.gif,"630301 Aluh Aluh",10.63.147.1,"0.00 %"
8/15/2016,2206,unknown.gif,"630302 Kertak Hanyar",10.63.147.17,"0.00 %"
8/15/2016,2207,unknown.gif,"630303 Gambut",10.63.147.33,"70.62 %"
8/15/2016,2763,unknown.gif,"630304 Sungai Tabuk",10.63.147.49,"29.05 %"
8/15/2016,2208,unknown.gif,"630305 Martapura",10.63.147.65,"100.00 %"
8/15/2016,1003,unknown.gif,"630306 Karang Intan",10.63.147.81,"100.00 %"
8/15/2016,1004,unknown.gif,"630307 Astambul",10.63.147.97,"0.00 %"
8/15/2016,1011,unknown.gif,"630308 Simpang Empat",10.63.147.113,"0.00 %"
8/15/2016,1005,unknown.gif,"630309 Pengarom",10.63.147.129,"19.10 %"
8/15/2016,1013,unknown.gif,"630310 Sungai Pinang",10.63.147.145,"0.00 %"
8/15/2016,1006,unknown.gif,"630311 Aranio",10.63.147.161,"0.00 %"
8/15/2016,1007,unknown.gif,"630312 Mataraman",10.63.147.177,"65.17 %"
8/15/2016,1008,unknown.gif,"630313 Beruntung Baru",10.63.147.193,"0.00 %"
8/15/2016,2209,unknown.gif,"630314 Martapura Barat",10.63.147.209,"41.01 %"
8/15/2016,608,unknown.gif,"630315 Martapura Timur",10.63.147.225,"40.45 %"
8/15/2016,1009,unknown.gif,"630316 Sambung Makmur",10.63.147.241,"20.22 %"
8/15/2016,5253,unknown.gif,"630317 Paramasan",10.63.148.1,"0.00 %"
8/15/2016,1012,unknown.gif,"630318 Telaga Bauntung",10.63.148.17,"0.00 %"
8/15/2016,4859,unknown.gif,"630319 Tatah Makmur",10.63.148.33,"0.00 %"
8/15/2016,3034,unknown.gif,"6304 Barito Kuala",10.63.4.1,"100.00 %"
8/15/2016,7308,unknown.gif,"630401 Tabunganen",10.63.150.1,"0.00 %"
8/15/2016,6889,unknown.gif,"630402 Tamban",10.63.150.17,"100.00 %"
8/15/2016,6906,unknown.gif,"630403 Anjir Pasar",10.63.150.33,"100.00 %"
8/15/2016,6905,unknown.gif,"630404 Anjir Muara",10.63.150.49,"20.22 %"
8/15/2016,6919,unknown.gif,"630405 Alalak",10.63.150.65,"28.65 %"
8/15/2016,7279,unknown.gif,"630406 Mandastana",10.63.150.81,"67.42 %"
8/15/2016,6922,unknown.gif,"630407 Rantau Badauh",10.63.150.97,"100.00 %"
8/15/2016,7853,unknown.gif,"630408 Belawang",10.63.150.113,"100.00 %"
8/15/2016,6929,unknown.gif,"630409 Cerbon",10.63.150.129,"100.00 %"
8/15/2016,6921,unknown.gif,"630410 Bakumpai",10.63.150.145,"19.46 %"
8/15/2016,8127,unknown.gif,"630411 Kuripan",10.63.150.161,"94.74 %"
8/15/2016,7596,unknown.gif,"630412 Tabukan",10.63.150.177,"24.60 %"
8/15/2016,7315,unknown.gif,"630413 Mekarsari",10.63.150.193,"100.00 %"
8/15/2016,6920,unknown.gif,"630414 Barambai",10.63.150.209,"19.66 %"
8/15/2016,6888,unknown.gif,"630415 Marabahan",10.63.150.225,"100.00 %"
8/15/2016,7276,unknown.gif,"630416 Wanaraya",10.63.150.241,"21.35 %"
8/15/2016,7542,unknown.gif,"630417 Jejangkit",10.63.151.1,"0.00 %"
8/15/2016,3035,unknown.gif,"6305 Tapin",10.63.5.1,"71.43 %"
8/15/2016,8101,unknown.gif,"630501 Binuang",10.63.153.1,"100.00 %"
8/15/2016,6859,unknown.gif,"630502 Tapin Selatan",10.63.153.17,"100.00 %"
8/15/2016,7876,unknown.gif,"630503 Tapin Tengah",10.63.153.33,"25.28 %"
8/15/2016,6858,unknown.gif,"630504 Tapin Utara",10.63.153.49,"14.04 %"
8/15/2016,6857,unknown.gif,"630505 Candi Laras Selatan",10.63.153.65,"0.00 %"
8/15/2016,6856,unknown.gif,"630506 Candi Laras Utara",10.63.153.81,"67.93 %"
8/15/2016,7313,unknown.gif,"630507 Bakarangan",10.63.153.97,"65.70 %"
8/15/2016,6855,unknown.gif,"630508 Piani",10.63.153.113,"16.20 %"
8/15/2016,6869,unknown.gif,"630509 Bungur",10.63.153.129,"0.00 %"
8/15/2016,6868,unknown.gif,"630510 Lokpaikat",10.63.153.145,"16.29 %"
8/15/2016,6867,unknown.gif,"630511 Salam Babaris",10.63.153.161,"0.00 %"
8/15/2016,7856,unknown.gif,"630512 Hatungun",10.63.153.177,"97.21 %"
8/15/2016,3064,unknown.gif,"6306 Hulu Sungai Selatan",10.63.6.1,"1.72 %"
8/15/2016,6904,unknown.gif,"630601 Sungai Raya",10.63.156.1,"28.09 %"
8/15/2016,6903,unknown.gif,"630602 Padang Batung",10.63.156.17,"62.15 %"
8/15/2016,6902,unknown.gif,"630603 Telaga Langsat",10.63.156.33,"100.00 %"
8/15/2016,6918,unknown.gif,"630604 Angkinang",10.63.156.49,"29.05 %"
8/15/2016,6917,unknown.gif,"630605 Kandangan",10.63.156.65,"0.00 %"
8/15/2016,6901,unknown.gif,"630606 Simpur",10.63.156.81,"0.00 %"
8/15/2016,7875,unknown.gif,"630607 Daha Selatan",10.63.156.97,"0.00 %"
8/15/2016,7273,unknown.gif,"630608 Daha Utara",10.63.156.113,"100.00 %"
8/15/2016,6900,unknown.gif,"630609 Kalumpang",10.63.156.129,"0.00 %"
8/15/2016,7782,unknown.gif,"630610 Loksado",10.63.156.145,"18.54 %"
8/15/2016,7726,unknown.gif,"630611 Daha Barat",10.63.156.161,"100.00 %"
8/15/2016,3036,unknown.gif,"6307 Hulu Sungai Tengah",10.63.7.1,"100.00 %"
8/15/2016,6359,unknown.gif,"630701 Haruyan",10.63.159.1,"95.15 %"
8/15/2016,6899,unknown.gif,"630702 Batu Benawa",10.63.159.17,"42.57 %"
8/15/2016,6916,unknown.gif,"630703 Labuan Amas Selatan",10.63.159.33,"28.79 %"
8/15/2016,7271,unknown.gif,"630704 Labuan Amas Utara",10.63.159.49,"99.11 %"
8/15/2016,6915,unknown.gif,"630705 Pandawan",10.63.159.65,"29.51 %"
8/15/2016,5717,unknown.gif,"630706 Barabai",10.63.159.81,"100.00 %"
8/15/2016,6887,unknown.gif,"630707 Batang Alai Selatan",10.63.159.97,"78.24 %"
8/15/2016,6898,unknown.gif,"630708 Batang Alai Utara",10.63.159.113,"100.00 %"
8/15/2016,6886,unknown.gif,"630709 Hantakan",10.63.159.129,"39.15 %"
8/15/2016,6885,unknown.gif,"630710 Batang Alai Timur",10.63.159.145,"87.70 %"
8/15/2016,7783,unknown.gif,"630711 Limpasu",10.63.159.161,"20.65 %"
8/15/2016,5808,unknown.gif,"6308 Hulu Sungai Utara",10.63.8.1,"100.00 %"
8/15/2016,6897,unknown.gif,"630801 Danau Panggang",10.63.162.1,"100.00 %"
8/15/2016,6896,unknown.gif,"630802 Babirik",10.63.162.17,"100.00 %"
8/15/2016,7316,unknown.gif,"630803 Sungai Pandan",10.63.162.33,"0.00 %"
8/15/2016,6894,unknown.gif,"630804 Amuntai Selatan",10.63.162.49,"100.00 %"
8/15/2016,6914,unknown.gif,"630805 Amuntai Tengah",10.63.162.65,"96.63 %"
8/15/2016,6895,unknown.gif,"630806 Amuntai Utara",10.63.162.81,"100.00 %"
8/15/2016,7727,unknown.gif,"630807 Banjang",10.63.162.97,"0.00 %"
8/15/2016,7588,unknown.gif,"630808 Haur Gading",10.63.162.113,"0.00 %"
8/15/2016,7728,unknown.gif,"630809 Paminggir",10.63.162.129,"12.36 %"
8/15/2016,7729,unknown.gif,"630810 Sungai Tabukan",10.63.162.145,"67.04 %"
8/15/2016,3037,unknown.gif,"6309 Tabalong",10.63.9.1,"100.00 %"
8/15/2016,6893,unknown.gif,"630901 Banua Lawas",10.63.165.1,"14.53 %"
8/15/2016,6913,unknown.gif,"630902 Kelua",10.63.165.17,"26.97 %"
8/15/2016,6892,unknown.gif,"630903 Tanta",10.63.165.33,"17.42 %"
8/15/2016,6884,unknown.gif,"630904 Tanjung",10.63.165.49,"0.00 %"
8/15/2016,7317,unknown.gif,"630905 Haruai",10.63.165.65,"100.00 %"
8/15/2016,6883,unknown.gif,"630906 Murung Pudak",10.63.165.81,"30.90 %"
8/15/2016,6880,unknown.gif,"630907 Muara Uya",10.63.165.97,"45.81 %"
8/15/2016,6879,unknown.gif,"630908 Muara Harus",10.63.165.113,"100.00 %"
8/15/2016,6878,unknown.gif,"630909 Pugaan",10.63.165.129,"22.47 %"
8/15/2016,6862,unknown.gif,"630910 Upau",10.63.165.145,"16.75 %"
8/15/2016,6873,unknown.gif,"630911 Jaro",10.63.165.161,"80.40 %"
8/15/2016,6872,unknown.gif,"630912 Bintang Ara",10.63.165.177,"27.13 %"
8/15/2016,5740,unknown.gif,"6310 Tanah Bumbu",10.63.10.1,"99.43 %"
8/15/2016,6861,unknown.gif,"631001 Batu Licin",10.63.171.1,"0.00 %"
8/15/2016,7312,unknown.gif,"631002 Kusan Hilir",10.63.171.17,"100.00 %"
8/15/2016,6877,unknown.gif,"631003 Sungai Loban",10.63.171.33,"74.35 %"
8/15/2016,6882,unknown.gif,"631004 Satui",10.63.171.49,"97.12 %"
8/15/2016,6876,unknown.gif,"631005 Kusan Hulu",10.63.171.65,"0.00 %"
8/15/2016,6871,unknown.gif,"631006 Simpang Empat",10.63.171.81,"33.71 %"
8/15/2016,6875,unknown.gif,"631007 Karang Bintang",10.63.171.97,"38.57 %"
8/15/2016,6881,unknown.gif,"631008 Mantewe",10.63.171.113,"0.00 %"
8/15/2016,6870,unknown.gif,"631009 Angsana",10.63.171.129,"32.80 %"
8/15/2016,7505,unknown.gif,"631010 Kuranji",10.63.171.145,"0.00 %"
8/15/2016,3038,unknown.gif,"6311 Balangan",10.63.11.1,"100.00 %"
8/15/2016,6910,unknown.gif,"631101 Juai",10.63.174.1,"100.00 %"
8/15/2016,6890,unknown.gif,"631102 Halong",10.63.174.17,"100.00 %"
8/15/2016,6909,unknown.gif,"631103 Awayan",10.63.174.33,"85.71 %"
8/15/2016,6930,unknown.gif,"631104 Batumandi",10.63.174.49,"100.00 %"
8/15/2016,6908,unknown.gif,"631105 Lampihong",10.63.174.65,"100.00 %"
8/15/2016,6907,unknown.gif,"631106 Paringin",10.63.174.81,"0.00 %"
8/15/2016,6923,unknown.gif,"631107 Paringin Selatan",10.63.174.97,"0.00 %"
8/15/2016,7854,unknown.gif,"631108 Tebing Tinggi",10.63.174.113,"90.84 %"
8/15/2016,3039,unknown.gif,"6371 Kota Banjarmasin",10.63.71.1,"41.71 %"
8/15/2016,6118,unknown.gif,"637101 Banjarmasin Selatan",10.63.101.1,"100.00 %"
8/15/2016,2211,unknown.gif,"637102 Banjarmasin Timur",10.63.101.17,"100.00 %"
8/15/2016,2212,unknown.gif,"637103 Banjarmasin Barat",10.63.101.33,"99.44 %"
8/15/2016,2213,unknown.gif,"637104 Banjarmasin Utara",10.63.101.49,"0.00 %"
8/15/2016,2214,unknown.gif,"637105 Banjarmasin Tengah",10.63.101.65,"38.76 %"
8/15/2016,6117,unknown.gif,"6372 Kota Banjarbaru",10.63.72.1,"100.00 %"
8/15/2016,1018,unknown.gif,"637202 Landasan Ulin",10.63.103.1,"68.93 %"
8/15/2016,2215,unknown.gif,"637203 Cempaka",10.63.103.17,"100.00 %"
8/15/2016,2216,unknown.gif,"637204 Banjarbaru Utara",10.63.103.33,"100.00 %"
8/15/2016,2217,unknown.gif,"637205 Banjarbaru Selatan",10.63.103.49,"100.00 %"
8/15/2016,2218,unknown.gif,"637206 Liang Anggang",10.63.103.65,"17.98 %"
8/15/2016,8302,unknown.gif,"64 Kalimantan Timur",10.100.164.2,"100.00 %"
8/15/2016,4411,unknown.gif,"6401 Paser",10.64.1.1,"100.00 %"
8/15/2016,6300,unknown.gif,"640101 Batu Sopang",10.64.141.1,"65.17 %"
8/15/2016,7439,unknown.gif,"640102 Tanjung Harapan",10.64.141.17,"0.00 %"
8/15/2016,6335,unknown.gif,"640103 Pasir Balengkong",10.64.141.33,"0.00 %"
8/15/2016,6287,unknown.gif,"640104 Tanah Grogot",10.64.141.49,"0.00 %"
8/15/2016,6170,unknown.gif,"640105 Kuaro",10.64.141.65,"0.00 %"
8/15/2016,7125,unknown.gif,"640106 Long Ikis",10.64.141.81,"62.92 %"
8/15/2016,7124,unknown.gif,"640107 Muara Komam",10.64.141.97,"100.00 %"
8/15/2016,7126,unknown.gif,"640108 Long Kali",10.64.141.113,"0.00 %"
8/15/2016,7329,unknown.gif,"640109 Batu Engau",10.64.141.129,"0.00 %"
8/15/2016,7214,unknown.gif,"640110 Muara Samu",10.64.141.145,"0.00 %"
8/15/2016,3040,unknown.gif,"6402 Kutai Kartanegara",10.64.2.1,"100.00 %"
8/15/2016,1545,unknown.gif,"640201 Muara Muntai",10.64.144.1,"100.00 %"
8/15/2016,1547,unknown.gif,"640202 Loa Kulu",10.64.144.17,"100.00 %"
8/15/2016,1015,unknown.gif,"640203 Loa Janan",10.64.144.33,"67.60 %"
8/15/2016,1016,unknown.gif,"640204 Anggana",10.64.144.49,"100.00 %"
8/15/2016,1551,unknown.gif,"640205 Muara Badak",10.64.144.65,"36.52 %"
8/15/2016,1552,unknown.gif,"640206 Tenggarong",10.64.144.81,"100.00 %"
8/15/2016,1017,unknown.gif,"640207 Sebulu",10.64.144.97,"64.97 %"
8/15/2016,1019,unknown.gif,"640208 Kota Bangun",10.64.144.113,"97.75 %"
8/15/2016,1020,unknown.gif,"640209 Kenohan",10.64.144.129,"19.10 %"
8/15/2016,1021,unknown.gif,"640210 Kembang Janggut",10.64.144.145,"34.83 %"
8/15/2016,1546,unknown.gif,"640211 Muara Kaman",10.64.144.161,"88.20 %"
8/15/2016,1022,unknown.gif,"640212 Tabang",10.64.144.177,"0.00 %"
8/15/2016,1548,unknown.gif,"640213 Samboja",10.64.144.193,"98.88 %"
8/15/2016,1549,unknown.gif,"640214 Muara Jawa",10.64.144.209,"100.00 %"
8/15/2016,1023,unknown.gif,"640215 Sanga Sanga",10.64.144.225,"100.00 %"
8/15/2016,1550,unknown.gif,"640216 Tenggarong Seberang",10.64.144.241,"64.61 %"
8/15/2016,1770,unknown.gif,"640217 Marang Kayu",10.64.145.1,"0.00 %"
8/15/2016,1553,unknown.gif,"640218 Muara Wis",10.64.145.17,"67.80 %"
8/15/2016,5264,unknown.gif,"6403 Berau",10.64.3.1,"98.87 %"
8/15/2016,1097,unknown.gif,"640301 Kelay",10.64.147.1,"0.00 %"
8/15/2016,1771,unknown.gif,"640302 Talisayan",10.64.147.17,"0.00 %"
8/15/2016,1555,unknown.gif,"640303 Sambaliung",10.64.147.49,"100.00 %"
8/15/2016,8131,unknown.gif,"640304 Segah",10.64.147.33,"0.00 %"
8/15/2016,1556,unknown.gif,"640305 Tanjung Redeb",10.64.147.65,"0.00 %"
8/15/2016,1557,unknown.gif,"640306 Gunung Tabur",10.64.147.81,"100.00 %"
8/15/2016,1098,unknown.gif,"640307 Pulau Derawan",10.64.147.97,"46.07 %"
8/15/2016,1099,unknown.gif,"640308 Biduk-Biduk",10.64.147.113,"82.12 %"
8/15/2016,1554,unknown.gif,"640309 Teluk Bayur",10.64.147.129,"15.17 %"
8/15/2016,1772,unknown.gif,"640310 Tabalar",10.64.147.145,"0.00 %"
8/15/2016,1100,unknown.gif,"640311 Maratua",10.64.147.161,"0.00 %"
8/15/2016,5255,unknown.gif,"640312 Batu Putih",10.64.147.177,"0.00 %"
8/15/2016,1101,unknown.gif,"640313 Biatan",10.64.147.193,"0.00 %"
8/15/2016,5296,unknown.gif,"6407 Kutai Barat",10.64.7.1,"36.36 %"
8/15/2016,7131,unknown.gif,"640705 Long Iram",10.64.159.65,"0.00 %"
8/15/2016,7732,unknown.gif,"640706 Melak",10.64.159.81,"29.05 %"
8/15/2016,7282,unknown.gif,"640707 Barong Tongkok",10.64.159.97,"31.28 %"
8/15/2016,7558,unknown.gif,"640708 Damai",10.64.159.113,"0.00 %"
8/15/2016,7134,unknown.gif,"640709 Muara Lawa",10.64.159.129,"0.00 %"
8/15/2016,7813,unknown.gif,"640710 Muara Pahu",10.64.159.145,"23.60 %"
8/15/2016,7534,unknown.gif,"640711 Jempang",10.64.159.161,"85.56 %"
8/15/2016,7459,unknown.gif,"640712 Bongan",10.64.159.177,"0.00 %"
8/15/2016,7814,unknown.gif,"640713 Penyinggahan",10.64.159.193,"0.00 %"
8/15/2016,7130,unknown.gif,"640714 Bentian Besar",10.64.159.209,"0.00 %"
8/15/2016,7133,unknown.gif,"640715 Linggang Bigung",10.64.159.225,"68.16 %"
8/15/2016,7595,unknown.gif,"640716 Nyuatan",10.64.159.241,"93.33 %"
8/15/2016,7733,unknown.gif,"640717 Siluq Ngurai",10.64.160.1,"0.00 %"
8/15/2016,7129,unknown.gif,"640718 Mook Manaar Bulatn",10.64.160.17,"19.10 %"
8/15/2016,7217,unknown.gif,"640719 Tering",10.64.160.33,"0.00 %"
8/15/2016,7132,unknown.gif,"640720 Sekolaq Darat",10.64.160.49,"0.00 %"
8/15/2016,3549,unknown.gif,"6408 Kutai Timur",10.64.8.1,"100.00 %"
8/15/2016,6288,unknown.gif,"640801 Muara Ancalong",10.64.162.1,"58.10 %"
8/15/2016,7734,unknown.gif,"640802 Muara Wahau",10.64.162.17,"19.66 %"
8/15/2016,7216,unknown.gif,"640803 Muara Bengkal",10.64.162.33,"3.37 %"
8/15/2016,7128,unknown.gif,"640804 Sangatta Utara",10.64.162.49,"22.91 %"
8/15/2016,7340,unknown.gif,"640805 Sangkulirang",10.64.162.65,"26.26 %"
8/15/2016,6302,unknown.gif,"640806 Busang",10.64.162.81,"0.00 %"
8/15/2016,7404,unknown.gif,"640807 Telen",10.64.162.97,"1.69 %"
8/15/2016,6354,unknown.gif,"640808 Kombeng",10.64.162.113,"0.00 %"
8/15/2016,7328,unknown.gif,"640809 Bengalon",10.64.162.129,"100.00 %"
8/15/2016,7127,unknown.gif,"640810 Kaliorang",10.64.162.145,"0.00 %"
8/15/2016,7362,unknown.gif,"640811 Sandaran",10.64.162.161,"0.00 %"
8/15/2016,6338,unknown.gif,"640812 Sangatta Selatan",10.64.162.177,"0.00 %"
8/15/2016,6293,unknown.gif,"640813 Teluk Pandan",10.64.162.193,"0.00 %"
8/15/2016,6206,unknown.gif,"640814 Rantau Pulung",10.64.162.209,"0.00 %"
8/15/2016,6296,unknown.gif,"640815 Kaubun",10.64.162.225,"1.69 %"
8/15/2016,6282,unknown.gif,"640816 Karangan",10.64.162.241,"0.00 %"
8/15/2016,7215,unknown.gif,"640817 Batu Ampar",10.64.163.1,"0.00 %"
8/15/2016,6324,unknown.gif,"640818 Long Mesangat",10.64.163.17,"0.00 %"
8/15/2016,3550,unknown.gif,"6409 Penajam Paser Utara",10.64.9.1,"89.89 %"
8/15/2016,7123,unknown.gif,"640901 Penajam",10.64.165.1,"89.44 %"
8/15/2016,6333,unknown.gif,"640902 Waru",10.64.165.17,"43.58 %"
8/15/2016,7735,unknown.gif,"640903 Babulu",10.64.165.33,"32.02 %"
8/15/2016,7514,unknown.gif,"640904 Sepaku",10.64.165.49,"61.62 %"
8/15/2016,8411,unknown.gif,"6411 Mahakam Ulu",10.64.11.1,"31.43 %"
8/15/2016,7731,unknown.gif,"641101 Long Bagun",10.64.159.33,"0.00 %"
8/15/2016,7339,unknown.gif,"641102 Long Hubung",10.64.159.49,"0.00 %"
8/15/2016,7887,unknown.gif,"641103 Laham",10.64.160.65,"0.00 %"
8/15/2016,7730,unknown.gif,"641104 Long Apari",10.64.159.1,"0.00 %"
8/15/2016,7337,unknown.gif,"641105 Long Pahangai",10.64.159.17,"0.00 %"
8/15/2016,3236,unknown.gif,"6471 Kota Balikpapan",10.64.71.2,"100.00 %"
8/15/2016,5990,unknown.gif,"647101 Balikpapan Timur",10.64.103.1,"0.00 %"
8/15/2016,7135,unknown.gif,"647102 Balikpapan Barat",10.64.103.17,"91.57 %"
8/15/2016,7549,unknown.gif,"647103 Balikpapan Utara",10.64.103.33,"38.20 %"
8/15/2016,7550,unknown.gif,"647104 Balikpapan Tengah",10.64.103.49,"0.00 %"
8/15/2016,5986,unknown.gif,"647105 Balikpapan Selatan",10.64.103.65,"94.38 %"
8/15/2016,3041,unknown.gif,"6472 Kota Samarinda",10.64.72.1,"100.00 %"
8/15/2016,1532,unknown.gif,"647201 Palaran",10.64.101.1,"96.65 %"
8/15/2016,1536,unknown.gif,"647202 Samarinda Seberang",10.64.101.17,"0.00 %"
8/15/2016,2219,unknown.gif,"647203 Samarinda Ulu",10.64.101.33,"100.00 %"
8/15/2016,1537,unknown.gif,"647204 Samarinda Ilir",10.64.101.49,"100.00 %"
8/15/2016,1538,unknown.gif,"647205 Samarinda Utara",10.64.101.65,"37.64 %"
8/15/2016,1539,unknown.gif,"647206 Sungai Kunjang",10.64.101.81,"100.00 %"
8/15/2016,1540,unknown.gif,"647207 Sambutan",10.64.101.97,"0.00 %"
8/15/2016,1533,unknown.gif,"647208 Sungai Pinang",10.64.101.113,"44.44 %"
8/15/2016,1534,unknown.gif,"647209 Samarinda Kota",10.64.101.129,"100.00 %"
